conditions,d_price,details,guest_rating,name,original_price,room_type,star
,"1 night, 2 adults
CNY 435
Price CNY 435
+CNY 163 taxes and charges","Breakfast included
Ithaa Thoddoo Inn
Opens in new window
ThoddooShow on map
8.2
Scored 8.2
Very good
52 reviews
Deluxe Double Room
1 large double bed
Breakfast included
Free cancellation
Only 6 rooms left at this price on our site
1 night, 2 adults
CNY 435
Price CNY 435
+CNY 163 taxes and charges
See availability","8.2
Scored 8.2
Very good
52 reviews",Ithaa Thoddoo Inn,Thoddoo,Deluxe Double Room,3 out of 5
,"1 night, 2 adults
CNY 293
Price CNY 293
+CNY 124 taxes and charges","Dhangethi INN
Opens in new window
DhangethiShow on map
9.8
Scored 9.8
Exceptional
125 reviews
Cleanliness 9.5
Deluxe Double Room with Shower
1 large double bed
Only 2 rooms left at this price on our site
1 night, 2 adults
CNY 293
Price CNY 293
+CNY 124 taxes and charges
See availability","9.8
Scored 9.8
Exceptional
125 reviews",Dhangethi INN,Dhangethi,Deluxe Double Room with Shower,3 out of 5
,"1 night, 2 adults
CNY 1,045
Price CNY 1,045
+CNY 288 taxes and charges","Breakfast included
Reethi Faru, Bio Luxury Resort
Opens in new window
Featured
This property matches your criteria and may be ranked higher in your search results. It will pay us a higher commission if you make a booking.
Raa AtollShow on map
8.8
Scored 8.8
Fabulous
299 reviews
Garden Villa
Entire villa • 1 bedroom • 1 bathroom • 49m²
2 beds (1 extra-large double, 1 sofa bed)
Breakfast included
1 night, 2 adults
CNY 1,045
Price CNY 1,045
+CNY 288 taxes and charges
See availability","8.8
Scored 8.8
Fabulous
299 reviews","Reethi Faru, Bio Luxury Resort",Raa Atoll,Garden Villa,5 out of 5
,"1 night, 2 adults
CNY 1,416CNY 1,062
Original price CNY 1,416. Current price CNY 1,062.
+CNY 235 taxes and charges","Breakfast included
White Beach Holiday
Opens in new window
HulhumaleShow on map
8.6
Scored 8.6
Fabulous
66 reviews
Getaway Deal
Deluxe Double Room with Sea View
2 beds (1 sofa bed, 1 large double)
Breakfast included
Only 1 room left at this price on our site
1 night, 2 adults
CNY 1,416CNY 1,062
Original price CNY 1,416. Current price CNY 1,062.
+CNY 235 taxes and charges
See availability","8.6
Scored 8.6
Fabulous
66 reviews",White Beach Holiday,Hulhumale,Deluxe Double Room with Sea View,
,"1 night, 2 adults
CNY 304
Price CNY 304
+CNY 92 taxes and charges","Raalhu Dhangethi
Opens in new window
DhangethiShow on map
9.6
Scored 9.6
Exceptional
28 reviews
Location 9.6
Budget Double Room
1 double bed
Free cancellation
No prepayment needed – pay at the property
Only 1 room left at this price on our site
1 night, 2 adults
CNY 304
Price CNY 304
+CNY 92 taxes and charges
See availability","9.6
Scored 9.6
Exceptional
28 reviews",Raalhu Dhangethi,Dhangethi,Budget Double Room,3 out of 5
,"1 night, 2 adults
CNY 365CNY 310
Original price CNY 365. Current price CNY 310.
+CNY 59 taxes and charges","Breakfast included
Bougan Villea Retreat
Opens in new window
BodufolhudhooShow on map
9.7
Scored 9.7
Exceptional
11 reviews
Getaway Deal
Deluxe King Room
1 extra-large double bed
Breakfast included
Only 3 rooms left at this price on our site
1 night, 2 adults
CNY 365CNY 310
Original price CNY 365. Current price CNY 310.
+CNY 59 taxes and charges
See availability","9.7
Scored 9.7
Exceptional
11 reviews",Bougan Villea Retreat,Bodufolhudhoo,Deluxe King Room,
,"1 night, 2 adults
CNY 398
Price CNY 398
+CNY 64 taxes and charges","Breakfast included
Rangali Etos Guraidhoo
Opens in new window
GuraidhooShow on map
8.7
Scored 8.7
Fabulous
98 reviews
Deluxe Double Room
2 beds (1 double, 1 large double)
Breakfast included
Free cancellation
No prepayment needed – pay at the property
Only 1 room left at this price on our site
1 night, 2 adults
CNY 398
Price CNY 398
+CNY 64 taxes and charges
See availability","8.7
Scored 8.7
Fabulous
98 reviews",Rangali Etos Guraidhoo,Guraidhoo,Deluxe Double Room,
,"1 night, 2 adults
CNY 509
Price CNY 509
+CNY 176 taxes and charges","Breakfast included
Akiri Dhigurah
Opens in new window
DhigurahShow on map
9.7
Scored 9.7
Exceptional
21 reviews
Deluxe Double or Twin Room with Garden View
1 large double bed
Breakfast included
Only 2 rooms left at this price on our site
1 night, 2 adults
CNY 509
Price CNY 509
+CNY 176 taxes and charges
See availability","9.7
Scored 9.7
Exceptional
21 reviews",Akiri Dhigurah,Dhigurah,Deluxe Double or Twin Room with Garden View,3 out of 5
,"1 night, 2 adults
CNY 7,437CNY 4,090
Original price CNY 7,437. Current price CNY 4,090.
+CNY 1,216 taxes and charges","All-inclusive
Oaga Art Resort Maldives - Greatest All Inclusive
Opens in new window
North Male AtollShow on map
9.0
Scored 9.0
Superb
97 reviews
Veyoge Gallery Pool Villa
Entire villa • 1 bedroom • 1 living room • 1 bathroom • 46m²
1 extra-large double bed
All-inclusive
1 night, 2 adults
CNY 7,437CNY 4,090
Original price CNY 7,437. Current price CNY 4,090.
+CNY 1,216 taxes and charges
See availability","9.0
Scored 9.0
Superb
97 reviews",Oaga Art Resort Maldives - Greatest All Inclusive,North Male Atoll,Veyoge Gallery Pool Villa,5 out of 5
,"1 night, 2 adults
CNY 310
Price CNY 310
+CNY 129 taxes and charges","Breakfast included
Moodhumaa Inn
Opens in new window
GuraidhooShow on map
9.4
Scored 9.4
Superb
134 reviews
Cleanliness 9.8
Deluxe Double or Twin Room
1 large double bed
Breakfast included
Only 3 rooms left at this price on our site
1 night, 2 adults
CNY 310
Price CNY 310
+CNY 129 taxes and charges
See availability","9.4
Scored 9.4
Superb
134 reviews",Moodhumaa Inn,Guraidhoo,Deluxe Double or Twin Room,3 out of 5
,"1 night, 2 adults
CNY 369
Price CNY 369
+CNY 103 taxes and charges","Breakfast included
Hanifaru Transit Inn
Opens in new window
DharavandhooShow on map
9.7
Scored 9.7
Exceptional
61 reviews
Cleanliness 9.9
Deluxe Double Room
Beds: 1 double or 2 singles
Breakfast included
Free cancellation
No prepayment needed – pay at the property
Only 2 rooms left at this price on our site
1 night, 2 adults
CNY 369
Price CNY 369
+CNY 103 taxes and charges
See availability","9.7
Scored 9.7
Exceptional
61 reviews",Hanifaru Transit Inn,Dharavandhoo,Deluxe Double Room,3 out of 5
,"1 night, 2 adults
CNY 471CNY 363
Original price CNY 471. Current price CNY 363.
+CNY 122 taxes and charges","Breakfast included
Biosphere Inn
Opens in new window
DharavandhooShow on map
9.3
Scored 9.3
Superb
55 reviews
Cleanliness 9.4
Deluxe Double or Twin Room
Multiple bed types
Breakfast included
Free cancellation
No prepayment needed – pay at the property
Only 7 rooms left at this price on our site
1 night, 2 adults
CNY 471CNY 363
Original price CNY 471. Current price CNY 363.
+CNY 122 taxes and charges
See availability","9.3
Scored 9.3
Superb
55 reviews",Biosphere Inn,Dharavandhoo,Deluxe Double or Twin Room,3 out of 5
,"1 night, 2 adults
CNY 446
Price CNY 446
+CNY 167 taxes and charges","Breakfast included
Lagoona Sunset
Opens in new window
MaafushiShow on map
9.1
Scored 9.1
Superb
234 reviews
Cleanliness 9.2
Deluxe Double Room with Side Sea View
1 extra-large double bed
Breakfast included
1 night, 2 adults
CNY 446
Price CNY 446
+CNY 167 taxes and charges
See availability","9.1
Scored 9.1
Superb
234 reviews",Lagoona Sunset,Maafushi,Deluxe Double Room with Side Sea View,3 out of 5
,"1 night, 2 adults
CNY 435
Price CNY 435
+CNY 70 taxes and charges","Mandhoo Inn
Opens in new window
MandhooShow on map
9.8
Scored 9.8
Exceptional
5 reviews
Location 9.5
Budget Double Room
1 double bed
Free cancellation
No prepayment needed – pay at the property
Only 1 room left at this price on our site
1 night, 2 adults
CNY 435
Price CNY 435
+CNY 70 taxes and charges
See availability","9.8
Scored 9.8
Exceptional
5 reviews",Mandhoo Inn,Mandhoo,Budget Double Room,3 out of 5
,"1 night, 2 adults
CNY 339
Price CNY 339
+CNY 137 taxes and charges","Maafushi View
Opens in new window
MaafushiShow on map
7.3
Scored 7.3
Good
266 reviews
Deluxe Double Room
1 large double bed
Free cancellation
No prepayment needed – pay at the property
Only 1 room left at this price on our site
1 night, 2 adults
CNY 339
Price CNY 339
+CNY 137 taxes and charges
See availability","7.3
Scored 7.3
Good
266 reviews",Maafushi View,Maafushi,Deluxe Double Room,3 out of 5
,"1 night, 2 adults
CNY 585
Price CNY 585
+CNY 205 taxes and charges","Starry Beach Inn
Opens in new window
HulhumaleShow on map
7.3
Scored 7.3
Good
557 reviews
Superior Twin Room with City View
2 single beds
Only 1 room left at this price on our site
1 night, 2 adults
CNY 585
Price CNY 585
+CNY 205 taxes and charges
See availability","7.3
Scored 7.3
Good
557 reviews",Starry Beach Inn,Hulhumale,Superior Twin Room with City View,4 out of 5
,"1 night, 2 adults
CNY 290
Price CNY 290
+CNY 119 taxes and charges","Breakfast included
Island Life Maldives Retreat & Spa
Opens in new window
MagoodhooShow on map
8.1
Scored 8.1
Very good
36 reviews
Deluxe Double Room
Beds: 1 double or 2 singles
Breakfast included
Free cancellation
Only 6 rooms left at this price on our site
1 night, 2 adults
CNY 290
Price CNY 290
+CNY 119 taxes and charges
See availability","8.1
Scored 8.1
Very good
36 reviews",Island Life Maldives Retreat & Spa,Magoodhoo,Deluxe Double Room,3 out of 5
,"1 night, 2 adults
CNY 440
Price CNY 440
+CNY 165 taxes and charges","Breakfast included
Coral Beach Maldives
Opens in new window
HangnaameedhooShow on map
8.3
Scored 8.3
Very good
127 reviews
Deluxe Double Room (1 adult + 1 child)
1 large double bed
Breakfast included
Only 2 rooms left at this price on our site
1 night, 2 adults
CNY 440
Price CNY 440
+CNY 165 taxes and charges
See availability","8.3
Scored 8.3
Very good
127 reviews",Coral Beach Maldives,Hangnaameedhoo,Deluxe Double Room (1 adult + 1 child),4 out of 5
,"1 night, 2 adults
CNY 763CNY 687
Original price CNY 763. Current price CNY 687.
+CNY 233 taxes and charges","Breakfast included
Ukulhas View
Opens in new window
UkulhasShow on map
9.5
Scored 9.5
Exceptional
53 reviews
Location 9.6
Standard Double Room
1 large double bed
Breakfast included
Free cancellation
No prepayment needed – pay at the property
Only 1 room left at this price on our site
1 night, 2 adults
CNY 763CNY 687
Original price CNY 763. Current price CNY 687.
+CNY 233 taxes and charges
See availability","9.5
Scored 9.5
Exceptional
53 reviews",Ukulhas View,Ukulhas,Standard Double Room,3 out of 5
,"1 night, 2 adults
CNY 797
Price CNY 797
+CNY 128 taxes and charges","Breakfast included
Samura Panorama Guest House
Opens in new window
ThulusdhooShow on map
9.6
Scored 9.6
Exceptional
178 reviews
Cleanliness 9.6
Double Room with Sea View
1 large double bed
Breakfast included
Only 6 rooms left at this price on our site
1 night, 2 adults
CNY 797
Price CNY 797
+CNY 128 taxes and charges
See availability","9.6
Scored 9.6
Exceptional
178 reviews",Samura Panorama Guest House,Thulusdhoo,Double Room with Sea View,
,"1 night, 2 adults
CNY 565
Price CNY 565
+CNY 190 taxes and charges","Breakfast included
Dhoadhi Retreat
Opens in new window
ThulusdhooShow on map
8.1
Scored 8.1
Very good
37 reviews
Double or Twin Room
2 single beds
Breakfast included
Only 5 rooms left at this price on our site
1 night, 2 adults
CNY 565
Price CNY 565
+CNY 190 taxes and charges
See availability","8.1
Scored 8.1
Very good
37 reviews",Dhoadhi Retreat,Thulusdhoo,Double or Twin Room,3 out of 5
,"1 night, 2 adults
CNY 277
Price CNY 277
+CNY 120 taxes and charges","Salt Beach Hotel
Opens in new window
MaafushiShow on map
8.1
Scored 8.1
Very good
328 reviews
Location 9.4
Standard Double Room with no Window
1 large double bed
Breakfast included
Free cancellation
No prepayment needed – pay at the property
Only 2 rooms left at this price on our site
1 night, 2 adults
CNY 277
Price CNY 277
+CNY 120 taxes and charges
See availability","8.1
Scored 8.1
Very good
328 reviews",Salt Beach Hotel,Maafushi,Standard Double Room with no Window,3 out of 5
,"1 night, 2 adults
CNY 919
Price CNY 919
+CNY 4,746 taxes and charges","Breakfast included
Fiyavalhu Resort Maldives
Opens in new window
MandhooShow on map
8.6
Scored 8.6
Fabulous
97 reviews
Garden Villa
1 large double bed
Breakfast included
1 night, 2 adults
CNY 919
Price CNY 919
+CNY 4,746 taxes and charges
See availability","8.6
Scored 8.6
Fabulous
97 reviews",Fiyavalhu Resort Maldives,Mandhoo,Garden Villa,4 out of 5
,"1 night, 2 adults
CNY 7,535
Price CNY 7,535
+CNY 3,923 taxes and charges","Breakfast included
Naladhu Private Island Maldives - Special Offer On Transfer Rates For Summer 2024
Opens in new window
South Male AtollShow on map
Sustainability certification
9.5
Scored 9.5
Exceptional
35 reviews
Location 9.3
Ocean House with Pool and Private Beach Cabana
2 beds (1 extra-large double, 1 sofa bed)
Breakfast included
Free cancellation
1 night, 2 adults
CNY 7,535
Price CNY 7,535
+CNY 3,923 taxes and charges
See availability","9.5
Scored 9.5
Exceptional
35 reviews",Naladhu Private Island Maldives - Special Offer On Transfer Rates For Summer 2024,South Male Atoll,Ocean House with Pool and Private Beach Cabana,5 out of 5
,"1 night, 2 adults
CNY 456
Price CNY 456
+CNY 73 taxes and charges","Mystic Maldives Mathiveri Retreat
Opens in new window
MathiveriShow on map
9.8
Scored 9.8
Exceptional
27 reviews
Location 9.5
Deluxe Room
1 large double bed
Only 3 rooms left at this price on our site
1 night, 2 adults
CNY 456
Price CNY 456
+CNY 73 taxes and charges
See availability","9.8
Scored 9.8
Exceptional
27 reviews",Mystic Maldives Mathiveri Retreat,Mathiveri,Deluxe Room,
,"1 night, 2 adults
CNY 409
Price CNY 409
+CNY 163 taxes and charges","Breakfast included
String Wave Maldives
Opens in new window
GulhiShow on map
8.8
Scored 8.8
Fabulous
117 reviews
Cleanliness 8.9
Deluxe Double Room
1 large double bed
Breakfast included
Only 2 rooms left at this price on our site
1 night, 2 adults
CNY 409
Price CNY 409
+CNY 163 taxes and charges
See availability","8.8
Scored 8.8
Fabulous
117 reviews",String Wave Maldives,Gulhi,Deluxe Double Room,3 out of 5
,"1 night, 2 adults
CNY 456CNY 365
Original price CNY 456. Current price CNY 365.
+CNY 144 taxes and charges","chillax Thoddoo
Opens in new window
ThoddooShow on map
9.6
Scored 9.6
Exceptional
91 reviews
Location 9.5
Getaway Deal
Deluxe Double or Twin Room with Garden View
3 beds (2 singles, 1 extra-large double)
Free cancellation
No prepayment needed – pay at the property
Only 4 rooms left at this price on our site
1 night, 2 adults
CNY 456CNY 365
Original price CNY 456. Current price CNY 365.
+CNY 144 taxes and charges
See availability","9.6
Scored 9.6
Exceptional
91 reviews",chillax Thoddoo,Thoddoo,Deluxe Double or Twin Room with Garden View,
,"1 night, 2 adults
CNY 543
Price CNY 543
+CNY 193 taxes and charges","Newtown Inn
Opens in new window
HulhumaleShow on map
7.7
Scored 7.7
Good
221 reviews
Deluxe Double or Twin Room
Beds: 1 double or 2 singles
Free cancellation
Only 7 rooms left at this price on our site
1 night, 2 adults
CNY 543
Price CNY 543
+CNY 193 taxes and charges
See availability","7.7
Scored 7.7
Good
221 reviews",Newtown Inn,Hulhumale,Deluxe Double or Twin Room,3 out of 5
,"1 night, 2 adults
CNY 652
Price CNY 652
+CNY 183 taxes and charges","Breakfast included
Tranquila Beach Hotel
Opens in new window
Featured
This property matches your criteria and may be ranked higher in your search results. It will pay us a higher commission if you make a booking.
RasduShow on map
7.5
Scored 7.5
Good
13 reviews
Deluxe Double Room with Balcony and Sea View
1 double bed
Breakfast included
Only 4 rooms left at this price on our site
1 night, 2 adults
CNY 652
Price CNY 652
+CNY 183 taxes and charges
See availability","7.5
Scored 7.5
Good
13 reviews",Tranquila Beach Hotel,Rasdu,Deluxe Double Room with Balcony and Sea View,
,"1 night, 2 adults
CNY 652
Price CNY 652
+CNY 223 taxes and charges","Breakfast included
WAVE SOUND by 3S Maldives
Opens in new window
MaradhoofeydhooShow on map
9.4
Scored 9.4
Superb
31 reviews
Location 9.4
Deluxe Double Room
1 large double bed
Breakfast included
Only 4 rooms left at this price on our site
1 night, 2 adults
CNY 652
Price CNY 652
+CNY 223 taxes and charges
See availability","9.4
Scored 9.4
Superb
31 reviews",WAVE SOUND by 3S Maldives,Maradhoofeydhoo,Deluxe Double Room,3 out of 5
,"1 night, 2 adults
CNY 1,858
Price CNY 1,858
+CNY 556 taxes and charges","Island Break
Opens in new window
FulidhooShow on map
9.6
Scored 9.6
Exceptional
81 reviews
Location 9.4
Deluxe Double Room with Balcony
1 double bed
Only 2 rooms left at this price on our site
1 night, 2 adults
CNY 1,858
Price CNY 1,858
+CNY 556 taxes and charges
See availability","9.6
Scored 9.6
Exceptional
81 reviews",Island Break,Fulidhoo,Deluxe Double Room with Balcony,3 out of 5
,"1 night, 2 adults
CNY 507
Price CNY 507
+CNY 81 taxes and charges","Fiyala Homestay
Opens in new window
FeydhooShow on map
9.2
Scored 9.2
Superb
19 reviews
Location 9.3
Double Room with Garden View
1 double bed
Only 4 rooms left at this price on our site
1 night, 2 adults
CNY 507
Price CNY 507
+CNY 81 taxes and charges
See availability","9.2
Scored 9.2
Superb
19 reviews",Fiyala Homestay,Feydhoo,Double Room with Garden View,
,"1 night, 2 adults
CNY 424
Price CNY 424
+CNY 177 taxes and charges","VIVA Beach Maldives
Opens in new window
HangnaameedhooShow on map
8.2
Scored 8.2
Very good
33 reviews
Cleanliness 8.4
Deluxe Double Room with Balcony
1 double bed
Only 2 rooms left at this price on our site
1 night, 2 adults
CNY 424
Price CNY 424
+CNY 177 taxes and charges
See availability","8.2
Scored 8.2
Very good
33 reviews",VIVA Beach Maldives,Hangnaameedhoo,Deluxe Double Room with Balcony,
,"1 night, 2 adults
CNY 458
Price CNY 458
+CNY 73 taxes and charges","Sabba Summer Suite , Fodhdhoo
Opens in new window
FodhdhooShow on map
10
Scored 10
Exceptional
2 reviews
Location 10
Double Room with Garden View
2 beds (1 single, 1 double)
Free cancellation
No prepayment needed – pay at the property
Only 1 room left at this price on our site
1 night, 2 adults
CNY 458
Price CNY 458
+CNY 73 taxes and charges
See availability","10
Scored 10
Exceptional
2 reviews","Sabba Summer Suite , Fodhdhoo",Fodhdhoo,Double Room with Garden View,3 out of 5
