conditions,d_price,details,guest_rating,name,original_price,room_type,star
,"1 night, 2 adults
US$72
Price US$72","Breakfast included
Si! Beach House
Opens in new window
DhiffushiShow on map
8.3
Scored 8.3
Very good
119 reviews
Location 9.4
Superior Double or Twin Room
Beds: 1 double or 2 singles
Breakfast included
Only 5 rooms left at this price on our site
1 night, 2 adults
US$72
Price US$72
See availability","8.3
Scored 8.3
Very good
119 reviews",Si! Beach House,Dhiffushi,Superior Double or Twin Room,3 out of 5
,"1 night, 2 adults
US$62
Price US$62","Breakfast included
Lagoona Sunset
Opens in new window
MaafushiShow on map
9.1
Scored 9.1
Superb
229 reviews
Deluxe Double Room with Side Sea View
1 extra-large double bed
Breakfast included
1 night, 2 adults
US$62
Price US$62
See availability","9.1
Scored 9.1
Superb
229 reviews",Lagoona Sunset,Maafushi,Deluxe Double Room with Side Sea View,3 out of 5
,"1 night, 2 adults
US$60
Price US$60","Breakfast included
Ithaa Thoddoo Inn
Opens in new window
ThoddooShow on map
8.2
Scored 8.2
Very good
52 reviews
Deluxe Double Room
1 large double bed
Breakfast included
Free cancellation
Only 6 rooms left at this price on our site
1 night, 2 adults
US$60
Price US$60
See availability","8.2
Scored 8.2
Very good
52 reviews",Ithaa Thoddoo Inn,Thoddoo,Deluxe Double Room,3 out of 5
,"1 night, 2 adults
US$83
Price US$83","White Sand Dhigurah
Opens in new window
DhigurahShow on map
8.8
Scored 8.8
Fabulous
77 reviews
Location 9.3
Deluxe Double Room with Balcony
2 single beds
Only 1 room left at this price on our site
1 night, 2 adults
US$83
Price US$83
See availability","8.8
Scored 8.8
Fabulous
77 reviews",White Sand Dhigurah,Dhigurah,Deluxe Double Room with Balcony,3 out of 5
,"1 night, 2 adults
US$63
Price US$63","Dhiffushi White Sand Beach
Opens in new window
DhiffushiShow on map
8.0
Scored 8.0
Very good
109 reviews
Deluxe Double Room with Balcony
1 large double bed
Breakfast included
Free cancellation
Only 6 rooms left at this price on our site
1 night, 2 adults
US$63
Price US$63
See availability","8.0
Scored 8.0
Very good
109 reviews",Dhiffushi White Sand Beach,Dhiffushi,Deluxe Double Room with Balcony,4 out of 5
,"1 night, 2 adults
US$519US$436
Original price US$519. Current price US$436.","Breakfast included
Barceló Whale Lagoon Maldives
Opens in new window
MachchafushiShow on map
9.5
Scored 9.5
Exceptional
2 reviews
Location 10
Sunrise Beach Villa with 20% SPA discount from now till 31st October 2024 for all Meal Plans with Minimum 4 nights Stays
Entire villa • 1 bedroom • 1 bathroom • 839.6feet²
1 large double bed
Breakfast included
Only 5 left at this price on our site
1 night, 2 adults
US$519US$436
Original price US$519. Current price US$436.
See availability","9.5
Scored 9.5
Exceptional
2 reviews",Barceló Whale Lagoon Maldives,Machchafushi,Sunrise Beach Villa with 20% SPA discount from now till 31st October 2024 for all Meal Plans with Minimum 4 nights Stays,5 out of 5
,"1 night, 2 adults
US$62
Price US$62","Breakfast included
Trip Villa
Opens in new window
UkulhasShow on map
9.5
Scored 9.5
Exceptional
94 reviews
Location 9.9
Deluxe Bungalow
Entire bungalow • 1 bedroom • 1 living room • 1 bathroom • 172.2feet²
1 double bed
Breakfast included
Free cancellation
No prepayment needed – pay at the property
Only 3 left at this price on our site
1 night, 2 adults
US$62
Price US$62
See availability","9.5
Scored 9.5
Exceptional
94 reviews",Trip Villa,Ukulhas,Deluxe Bungalow,3 out of 5
,"1 night, 2 adults
US$81
Price US$81","Breakfast included
Eden Blue
Opens in new window
ThulusdhooShow on map
9.6
Scored 9.6
Exceptional
242 reviews
Deluxe Double Room
1 double bed
Breakfast included
Free cancellation
Only 3 rooms left at this price on our site
1 night, 2 adults
US$81
Price US$81
See availability","9.6
Scored 9.6
Exceptional
242 reviews",Eden Blue,Thulusdhoo,Deluxe Double Room,3 out of 5
,"1 night, 2 adults
US$65US$46
Original price US$65. Current price US$46.","Breakfast included
Vilu Residence
Opens in new window
Featured
This property matches your criteria and may be ranked higher in your search results. It will pay us a higher commission if you make a booking.
MaamigiliShow on map
9.9
Scored 9.9
Exceptional
15 reviews
Location 9.5
Standard Double Room
1 double bed
Breakfast included
Free cancellation
No prepayment needed – pay at the property
Only 3 rooms left at this price on our site
1 night, 2 adults
US$65US$46
Original price US$65. Current price US$46.
See availability","9.9
Scored 9.9
Exceptional
15 reviews",Vilu Residence,Maamigili,Standard Double Room,
,"1 night, 2 adults
US$63
Price US$63","Breakfast included
String Wave Maldives
Opens in new window
GulhiShow on map
8.8
Scored 8.8
Fabulous
112 reviews
Location 9.3
Deluxe Double Room
1 large double bed
Breakfast included
Only 2 rooms left at this price on our site
1 night, 2 adults
US$63
Price US$63
See availability","8.8
Scored 8.8
Fabulous
112 reviews",String Wave Maldives,Gulhi,Deluxe Double Room,3 out of 5
,"1 night, 2 adults
US$53
Price US$53","Karaa Village
Opens in new window
ThoddooShow on map
9.6
Scored 9.6
Exceptional
42 reviews
Location 9.4
Double or Twin Room
3 beds (2 singles, 1 double)
Breakfast included
Free cancellation
1 night, 2 adults
US$53
Price US$53
See availability","9.6
Scored 9.6
Exceptional
42 reviews",Karaa Village,Thoddoo,Double or Twin Room,4 out of 5
,"1 night, 2 adults
US$57
Price US$57","Endheri Sunset Dhangethi
Opens in new window
DhangethiShow on map
9.0
Scored 9.0
Superb
145 reviews
Location 9.6
Double Room with Garden View
1 large double bed
Free cancellation
Only 2 rooms left at this price on our site
1 night, 2 adults
US$57
Price US$57
See availability","9.0
Scored 9.0
Superb
145 reviews",Endheri Sunset Dhangethi,Dhangethi,Double Room with Garden View,3 out of 5
,"1 night, 2 adults
US$48
Price US$48","Breakfast included
BY THE SHADE
Opens in new window
HangnaameedhooShow on map
9.2
Scored 9.2
Superb
13 reviews
Deluxe Double Room
1 extra-large double bed
Breakfast included
Free cancellation
No prepayment needed – pay at the property
Only 4 rooms left at this price on our site
1 night, 2 adults
US$48
Price US$48
See availability","9.2
Scored 9.2
Superb
13 reviews",BY THE SHADE,Hangnaameedhoo,Deluxe Double Room,3 out of 5
,"1 night, 2 adults
US$1,023
Price US$1,023","Breakfast included
COMO Cocoa Island - Partner Travels FREE for 7 Nights or More
Opens in new window
Male CityShow on map
9.6
Scored 9.6
Exceptional
92 reviews
Location 9.6
Dhoni Water Villa
1 extra-large double bed
Breakfast included
1 night, 2 adults
US$1,023
Price US$1,023
See availability","9.6
Scored 9.6
Exceptional
92 reviews",COMO Cocoa Island - Partner Travels FREE for 7 Nights or More,Male City,Dhoni Water Villa,5 out of 5
,"1 night, 2 adults
US$72
Price US$72","Breakfast included
Marine Holiday
Opens in new window
HulhumaleShow on map
7.0
Scored 7.0
Good
242 reviews
Deluxe Double Room
1 double bed
Breakfast included
Only 4 rooms left at this price on our site
1 night, 2 adults
US$72
Price US$72
See availability","7.0
Scored 7.0
Good
242 reviews",Marine Holiday,Hulhumale,Deluxe Double Room,
,"1 night, 2 adults
US$60
Price US$60","Breakfast included
Green Vista Maafushi
Opens in new window
MaafushiShow on map
8.5
Scored 8.5
Very good
41 reviews
Budget Triple Room
3 single beds
Breakfast included
Free cancellation
No prepayment needed – pay at the property
Only 1 room left at this price on our site
1 night, 2 adults
US$60
Price US$60
See availability","8.5
Scored 8.5
Very good
41 reviews",Green Vista Maafushi,Maafushi,Budget Triple Room,3 out of 5
,"1 night, 2 adults
US$48
Price US$48","Breakfast included
Moodhumaa Inn
Opens in new window
GuraidhooShow on map
9.4
Scored 9.4
Superb
133 reviews
Location 9.6
Deluxe Double or Twin Room
1 large double bed
Breakfast included
Only 3 rooms left at this price on our site
1 night, 2 adults
US$48
Price US$48
See availability","9.4
Scored 9.4
Superb
133 reviews",Moodhumaa Inn,Guraidhoo,Deluxe Double or Twin Room,3 out of 5
,"1 night, 2 adults
US$670
Price US$670","All-inclusive
RAAYA By Atmosphere - Premium All Inclusive with Free Transfers
Opens in new window
Raa AtollShow on map
8.6
Scored 8.6
Fabulous
54 reviews
Beach Villa
1 extra-large double bed
All-inclusive
1 night, 2 adults
US$670
Price US$670
See availability","8.6
Scored 8.6
Fabulous
54 reviews",RAAYA By Atmosphere - Premium All Inclusive with Free Transfers,Raa Atoll,Beach Villa,5 out of 5
,"1 night, 2 adults
US$80
Price US$80","Breakfast included
The Sunset Villa
Opens in new window
Featured
This property matches your criteria and may be ranked higher in your search results. It will pay us a higher commission if you make a booking.
DhiffushiShow on map
9.4
Scored 9.4
Superb
17 reviews
Location 9.9
Deluxe Double or Twin Room with Sea View
1 large double bed
Breakfast included
Free cancellation
No prepayment needed – pay at the property
Only 1 room left at this price on our site
1 night, 2 adults
US$80
Price US$80
See availability","9.4
Scored 9.4
Superb
17 reviews",The Sunset Villa,Dhiffushi,Deluxe Double or Twin Room with Sea View,
,"1 night, 2 adults
US$621
Price US$621","Breakfast included
Noku Maldives - Complimentary Seaplane Transfer for 2 Adults For Minimum 7 Nights Stays Between 01st May to 30th September 2024
Opens in new window
Featured
This property matches your criteria and may be ranked higher in your search results. It will pay us a higher commission if you make a booking.
ManadhooShow on map
8.9
Scored 8.9
Fabulous
155 reviews
Villa Beach Front
1 extra-large double bed
Breakfast included
1 night, 2 adults
US$621
Price US$621
See availability","8.9
Scored 8.9
Fabulous
155 reviews",Noku Maldives - Complimentary Seaplane Transfer for 2 Adults For Minimum 7 Nights Stays Between 01st May to 30th September 2024,Manadhoo,Villa Beach Front,5 out of 5
,"1 night, 2 adults
US$88US$70
Original price US$88. Current price US$70.","RIJ Hulhumale
Opens in new window
HulhumaleShow on map
7.8
Scored 7.8
Good
546 reviews
Getaway Deal
Deluxe Double Room with Balcony
1 large double bed
Free cancellation
Only 7 rooms left at this price on our site
1 night, 2 adults
US$88US$70
Original price US$88. Current price US$70.
See availability","7.8
Scored 7.8
Good
546 reviews",RIJ Hulhumale,Hulhumale,Deluxe Double Room with Balcony,3 out of 5
,"1 night, 2 adults
US$50
Price US$50","Breakfast included
Biosphere Inn
Opens in new window
DharavandhooShow on map
9.3
Scored 9.3
Superb
55 reviews
Deluxe Double Room
Beds: 1 double or 2 singles
Breakfast included
Free cancellation
1 night, 2 adults
US$50
Price US$50
See availability","9.3
Scored 9.3
Superb
55 reviews",Biosphere Inn,Dharavandhoo,Deluxe Double Room,3 out of 5
,"1 night, 2 adults
US$101
Price US$101","Breakfast included
Coconut Tree Hulhuvilla Beach
Opens in new window
HulhumaleShow on map
6.6
Scored 6.6
Review score
328 reviews
Comfort Double Room
1 double bed
Breakfast included
Free cancellation
1 night, 2 adults
US$101
Price US$101
See availability","6.6
Scored 6.6
Review score
328 reviews",Coconut Tree Hulhuvilla Beach,Hulhumale,Comfort Double Room,4 out of 5
,"1 night, 2 adults
US$173US$95
Original price US$173. Current price US$95.","Mookai Hotel
Opens in new window
Male CityShow on map
7.0
Scored 7.0
Good
341 reviews
Getaway Deal
Superior Room
1 extra-large double bed
Free cancellation
No prepayment needed – pay at the property
Only 6 rooms left at this price on our site
1 night, 2 adults
US$173US$95
Original price US$173. Current price US$95.
See availability","7.0
Scored 7.0
Good
341 reviews",Mookai Hotel,Male City,Superior Room,3 out of 5
,"1 night, 2 adults
US$59
Price US$59","Breakfast included
Splendour Grand
Opens in new window
MaalhosShow on map
8.1
Scored 8.1
Very good
7 reviews
Standard Double Room
1 large double bed
Breakfast included
Free cancellation
No prepayment needed – pay at the property
Only 3 rooms left at this price on our site
1 night, 2 adults
US$59
Price US$59
See availability","8.1
Scored 8.1
Very good
7 reviews",Splendour Grand,Maalhos,Standard Double Room,5 out of 5
,"1 night, 2 adults
US$56
Price US$56","Breakfast included
Golhaaviewinn
Opens in new window
ThulusdhooShow on map
8.1
Scored 8.1
Very good
66 reviews
Location 9.7
Triple Room
3 single beds
Breakfast included
Only 1 room left at this price on our site
1 night, 2 adults
US$56
Price US$56
See availability","8.1
Scored 8.1
Very good
66 reviews",Golhaaviewinn,Thulusdhoo,Triple Room,3 out of 5
,"1 night, 2 adults
US$66
Price US$66","Breakfast included
Hudhufas Villa
Opens in new window
ThoddooShow on map
9.9
Scored 9.9
Exceptional
21 reviews
Location 10
Deluxe Double Room
1 large double bed
Breakfast included
Only 2 rooms left at this price on our site
1 night, 2 adults
US$66
Price US$66
See availability","9.9
Scored 9.9
Exceptional
21 reviews",Hudhufas Villa,Thoddoo,Deluxe Double Room,3 out of 5
,"1 night, 2 adults
US$3,266
Price US$3,266","Breakfast & dinner included
The Nautilus Maldives
Opens in new window
Featured
This property matches your criteria and may be ranked higher in your search results. It will pay us a higher commission if you make a booking.
Baa AtollShow on map
9.6
Scored 9.6
Exceptional
29 reviews
Location 9.8
Ocean House with Private Pool |2 children below 12 years stay for free with all meals included (when accompanied by parents)
Entire villa • 1 bedroom • 1 bathroom • 3,035.4feet²
2 beds (1 extra-large double, 1 sofa bed)
Breakfast & dinner included
Only 3 left at this price on our site
1 night, 2 adults
US$3,266
Price US$3,266
See availability","9.6
Scored 9.6
Exceptional
29 reviews",The Nautilus Maldives,Baa Atoll,Ocean House with Private Pool |2 children below 12 years stay for free with all meals included (when accompanied by parents),5 out of 5
,"1 night, 2 adults
US$100US$88
Original price US$100. Current price US$88.","Breakfast included
Empyrean Stay, Maldives
Opens in new window
ThulusdhooShow on map
9.5
Scored 9.5
Exceptional
39 reviews
Location 9.4
Double Room with Private Bathroom
1 double bed
Breakfast included
Free cancellation
Only 4 rooms left at this price on our site
1 night, 2 adults
US$100US$88
Original price US$100. Current price US$88.
See availability","9.5
Scored 9.5
Exceptional
39 reviews","Empyrean Stay, Maldives",Thulusdhoo,Double Room with Private Bathroom,
,"1 night, 2 adults
US$834US$693
Original price US$834. Current price US$693.","Heritance Aarah-Premium All Inclusive
Opens in new window
Raa AtollShow on map
9.4
Scored 9.4
Superb
194 reviews
Location 9.5
Ocean Villa with Mini Bar replenished once daily at all villas, Two complimentary bottles of wine replenished
Entire villa • 1 bedroom • 1 bathroom • 1,001.1feet²
1 large double bed
All-inclusive
Free cancellation
Only 3 left at this price on our site
1 night, 2 adults
US$834US$693
Original price US$834. Current price US$693.
See availability","9.4
Scored 9.4
Superb
194 reviews",Heritance Aarah-Premium All Inclusive,Raa Atoll,"Ocean Villa with Mini Bar replenished once daily at all villas, Two complimentary bottles of wine replenished",5 out of 5
,"1 night, 2 adults
US$86
Price US$86","Breakfast included
Akiri Dhigurah
Opens in new window
DhigurahShow on map
9.7
Scored 9.7
Exceptional
21 reviews
Deluxe Double or Twin Room with Garden View
1 large double bed
Breakfast included
Only 1 room left at this price on our site
1 night, 2 adults
US$86
Price US$86
See availability","9.7
Scored 9.7
Exceptional
21 reviews",Akiri Dhigurah,Dhigurah,Deluxe Double or Twin Room with Garden View,3 out of 5
,"1 night, 2 adults
US$100
Price US$100","Breakfast included
Old Town Inn Maldives
Opens in new window
GaafaruShow on map
8.9
Scored 8.9
Fabulous
8 reviews
Double Room
Beds: 1 double or 2 singles
Breakfast included
Free cancellation
No prepayment needed – pay at the property
Only 7 rooms left at this price on our site
1 night, 2 adults
US$100
Price US$100
See availability","8.9
Scored 8.9
Fabulous
8 reviews",Old Town Inn Maldives,Gaafaru,Double Room,3 out of 5
,"1 night, 2 adults
US$170US$93
Original price US$170. Current price US$93.","Vista Beach Retreat
Opens in new window
HulhumaleShow on map
7.4
Scored 7.4
Good
779 reviews
Deluxe Double Room
1 large double bed
Breakfast included
Free cancellation
No prepayment needed – pay at the property
Only 4 rooms left at this price on our site
1 night, 2 adults
US$170US$93
Original price US$170. Current price US$93.
See availability","7.4
Scored 7.4
Good
779 reviews",Vista Beach Retreat,Hulhumale,Deluxe Double Room,4 out of 5
,"1 night, 2 adults
US$55
Price US$55","Breakfast included
Stingray Beach Inn
Opens in new window
MaafushiShow on map
8.0
Scored 8.0
Very good
201 reviews
Standard Double Room with Garden View
1 large double bed
Breakfast included
Only 5 rooms left at this price on our site
1 night, 2 adults
US$55
Price US$55
See availability","8.0
Scored 8.0
Very good
201 reviews",Stingray Beach Inn,Maafushi,Standard Double Room with Garden View,3 out of 5
