conditions,d_price,details,guest_rating,name,original_price,room_type,star
,"1 night, 2 adults
₱ 30,957
Price ₱ 30,957
+₱ 19,274 taxes and charges","Breakfast included
SAii Lagoon Maldives, Curio Collection By Hilton
Opens in new window
South Male AtollShow on map
Sustainability certification
9.0
Scored 9.0
Superb
588 reviews
Location 9.4
SKY ROOM - TWIN BED with 15% off on additional food & drinks | Free round-trip transfer for children 11 years & below | Free house reef snorkeling | Free snorkeling equipment, pedal boat, & kayak
1 single bed
Breakfast included
Free cancellation
1 night, 2 adults
₱ 30,957
Price ₱ 30,957
+₱ 19,274 taxes and charges
See availability","9.0
Scored 9.0
Superb
588 reviews","SAii Lagoon Maldives, Curio Collection By Hilton",South Male Atoll,"SKY ROOM - TWIN BED with 15% off on additional food & drinks | Free round-trip transfer for children 11 years & below | Free house reef snorkeling | Free snorkeling equipment, pedal boat, & kayak",5 out of 5
,"1 night, 2 adults
₱ 4,053
Price ₱ 4,053
+₱ 1,456 taxes and charges","Jeym Lodge
Opens in new window
ThoddooShow on map
9.3
Scored 9.3
Superb
96 reviews
Double or Twin Room with Balcony
Multiple bed types
1 night, 2 adults
₱ 4,053
Price ₱ 4,053
+₱ 1,456 taxes and charges
See availability","9.3
Scored 9.3
Superb
96 reviews",Jeym Lodge,Thoddoo,Double or Twin Room with Balcony,4 out of 5
,"1 night, 2 adults
₱ 86,116
Price ₱ 86,116
+₱ 103,242 taxes and charges","Breakfast & dinner included
Raffles Maldives Meradhoo
Opens in new window
Gaafu Alifu AtollShow on map
9.4
Scored 9.4
Superb
52 reviews
Beach Villa with Private Pool
Entire villa • 1 bedroom • 1 bathroom • 220m²
1 extra-large double bed
Breakfast & dinner included
Only 7 left at this price on our site
1 night, 2 adults
₱ 86,116
Price ₱ 86,116
+₱ 103,242 taxes and charges
See availability","9.4
Scored 9.4
Superb
52 reviews",Raffles Maldives Meradhoo,Gaafu Alifu Atoll,Beach Villa with Private Pool,5 out of 5
,"1 night, 2 adults
₱ 9,906₱ 8,916
Original price ₱ 9,906. Current price ₱ 8,916.
+₱ 2,728 taxes and charges","Breakfast included
Seaside Dhigurah
Opens in new window
DhigurahShow on map
9.8
Scored 9.8
Exceptional
105 reviews
Deluxe Double or Twin Room with Balcony
3 beds (1 single, 1 double, 1 extra-large double)
Breakfast included
Only 1 room left at this price on our site
1 night, 2 adults
₱ 9,906₱ 8,916
Original price ₱ 9,906. Current price ₱ 8,916.
+₱ 2,728 taxes and charges
See availability","9.8
Scored 9.8
Exceptional
105 reviews",Seaside Dhigurah,Dhigurah,Deluxe Double or Twin Room with Balcony,4 out of 5
,"1 night, 2 adults
₱ 70,500
Price ₱ 70,500
+₱ 20,134 taxes and charges","Breakfast included
Baglioni Resort Maldives - Luxury All Inclusive
Opens in new window
Dhaalu AtollShow on map
9.1
Scored 9.1
Superb
65 reviews
Beach Villa
1 double bed
Breakfast included
1 night, 2 adults
₱ 70,500
Price ₱ 70,500
+₱ 20,134 taxes and charges
See availability","9.1
Scored 9.1
Superb
65 reviews",Baglioni Resort Maldives - Luxury All Inclusive,Dhaalu Atoll,Beach Villa,5 out of 5
,"1 night, 2 adults
₱ 3,096
Price ₱ 3,096
+₱ 1,192 taxes and charges","The Sunrise Huraa
Opens in new window
HuraaShow on map
9.6
Scored 9.6
Exceptional
161 reviews
Location 9.5
Standard Double Room
Multiple bed types
Breakfast included
Free cancellation
No prepayment needed – pay at the property
Only 3 rooms left at this price on our site
1 night, 2 adults
₱ 3,096
Price ₱ 3,096
+₱ 1,192 taxes and charges
See availability","9.6
Scored 9.6
Exceptional
161 reviews",The Sunrise Huraa,Huraa,Standard Double Room,3 out of 5
,"1 night, 2 adults
₱ 39,133
Price ₱ 39,133
+₱ 11,476 taxes and charges","All-inclusive
Atmosphere Kanifushi - Premium All Inclusive with Free Transfers
Opens in new window
Lhaviyani AtollShow on map
9.4
Scored 9.4
Superb
447 reviews
Location 9.5
Sunset Beach Villa
Entire villa • 1 bedroom • 1 bathroom • 100m²
2 beds (1 extra-large double, 1 sofa bed)
All-inclusive
Only 1 left at this price on our site
1 night, 2 adults
₱ 39,133
Price ₱ 39,133
+₱ 11,476 taxes and charges
See availability","9.4
Scored 9.4
Superb
447 reviews",Atmosphere Kanifushi - Premium All Inclusive with Free Transfers,Lhaviyani Atoll,Sunset Beach Villa,5 out of 5
,"1 night, 2 adults
₱ 63,039₱ 46,019
Original price ₱ 63,039. Current price ₱ 46,019.
+₱ 50,252 taxes and charges","All-inclusive
Sandies Bathala
Opens in new window
BathalaShow on map
9.1
Scored 9.1
Superb
229 reviews
Location 9.4
Bungalow - Water Front
Entire bungalow • 1 bedroom • 1 living room • 1 bathroom • 45m²
2 beds (1 sofa bed, 1 large double)
All-inclusive
Free cancellation
No prepayment needed – pay at the property
1 night, 2 adults
₱ 63,039₱ 46,019
Original price ₱ 63,039. Current price ₱ 46,019.
+₱ 50,252 taxes and charges
See availability","9.1
Scored 9.1
Superb
229 reviews",Sandies Bathala,Bathala,Bungalow - Water Front,4 out of 5
,"1 night, 2 adults
₱ 3,813
Price ₱ 3,813
+₱ 731 taxes and charges","Breakfast included
Courtyard Guesthouse
Opens in new window
HuraaShow on map
8.9
Scored 8.9
Fabulous
73 reviews
Deluxe Double Room
1 large double bed
Breakfast included
1 night, 2 adults
₱ 3,813
Price ₱ 3,813
+₱ 731 taxes and charges
See availability","8.9
Scored 8.9
Fabulous
73 reviews",Courtyard Guesthouse,Huraa,Deluxe Double Room,3 out of 5
,"1 night, 2 adults
₱ 4,272
Price ₱ 4,272
+₱ 1,179 taxes and charges","Breakfast included
Ayala Ocean View
Opens in new window
GulhiShow on map
9.2
Scored 9.2
Superb
283 reviews
Deluxe Room
2 single beds
Breakfast included
Free cancellation
1 night, 2 adults
₱ 4,272
Price ₱ 4,272
+₱ 1,179 taxes and charges
See availability","9.2
Scored 9.2
Superb
283 reviews",Ayala Ocean View,Gulhi,Deluxe Room,
,"1 night, 2 adults
₱ 8,668
Price ₱ 8,668
+₱ 2,931 taxes and charges","Palms Retreat
Opens in new window
FulhadhooShow on map
9.4
Scored 9.4
Superb
87 reviews
Location 9.6
Superior King Room
1 large double bed
Breakfast included
Only 2 rooms left at this price on our site
1 night, 2 adults
₱ 8,668
Price ₱ 8,668
+₱ 2,931 taxes and charges
See availability","9.4
Scored 9.4
Superb
87 reviews",Palms Retreat,Fulhadhoo,Superior King Room,4 out of 5
,"1 night, 2 adults
₱ 5,066
Price ₱ 5,066
+₱ 1,736 taxes and charges","Breakfast included
Araamu Holidays & Spa
Opens in new window
DhiffushiShow on map
8.3
Scored 8.3
Very good
164 reviews
Deluxe Double or Twin Room with Balcony & Island View
Multiple bed types
Breakfast included
Only 5 rooms left at this price on our site
1 night, 2 adults
₱ 5,066
Price ₱ 5,066
+₱ 1,736 taxes and charges
See availability","8.3
Scored 8.3
Very good
164 reviews",Araamu Holidays & Spa,Dhiffushi,Deluxe Double or Twin Room with Balcony & Island View,4 out of 5
,"1 night, 2 adults
₱ 3,321
Price ₱ 3,321
+₱ 1,201 taxes and charges","Hulhan'gu Lodge
Opens in new window
HimmafushiShow on map
8.9
Scored 8.9
Fabulous
141 reviews
Deluxe Twin Room
Multiple bed types
Free cancellation
No prepayment needed – pay at the property
Only 2 rooms left at this price on our site
1 night, 2 adults
₱ 3,321
Price ₱ 3,321
+₱ 1,201 taxes and charges
See availability","8.9
Scored 8.9
Fabulous
141 reviews",Hulhan'gu Lodge,Himmafushi,Deluxe Twin Room,3 out of 5
,"1 night, 2 adults
₱ 6,068
Price ₱ 6,068
+₱ 2,012 taxes and charges","Breakfast included
Sea View Villa Ukulhas
Opens in new window
Featured
This property matches your criteria and may be ranked higher in your search results. It will pay us a higher commission if you make a booking.
UkulhasShow on map
8.4
Scored 8.4
Very good
113 reviews
Location 9.5
Deluxe Villa
Entire villa • 1 bedroom • 1 bathroom • 13m²
1 double bed
Breakfast included
1 night, 2 adults
₱ 6,068
Price ₱ 6,068
+₱ 2,012 taxes and charges
See availability","8.4
Scored 8.4
Very good
113 reviews",Sea View Villa Ukulhas,Ukulhas,Deluxe Villa,3 out of 5
,"1 night, 2 adults
₱ 43,565₱ 15,248
Original price ₱ 43,565. Current price ₱ 15,248.
+₱ 53,852 taxes and charges","Breakfast included
Nika Island Resort & Spa, Maldives
Opens in new window
Featured
This property matches your criteria and may be ranked higher in your search results. It will pay us a higher commission if you make a booking.
Nika IslandShow on map
8.8
Scored 8.8
Fabulous
137 reviews
Location 9.3
Getaway Deal
Garden Room
1 double bed
Breakfast included
Free cancellation
Only 2 rooms left at this price on our site
1 night, 2 adults
₱ 43,565₱ 15,248
Original price ₱ 43,565. Current price ₱ 15,248.
+₱ 53,852 taxes and charges
See availability","8.8
Scored 8.8
Fabulous
137 reviews","Nika Island Resort & Spa, Maldives",Nika Island,Garden Room,5 out of 5
,"1 night, 2 adults
₱ 2,814
Price ₱ 2,814
+₱ 1,114 taxes and charges","RV Thoddoo Maldives - Guest House
Opens in new window
ThoddooShow on map
9.3
Scored 9.3
Superb
51 reviews
Location 9.8
Deluxe Room
1 extra-large double bed
Only 4 rooms left at this price on our site
1 night, 2 adults
₱ 2,814
Price ₱ 2,814
+₱ 1,114 taxes and charges
See availability","9.3
Scored 9.3
Superb
51 reviews",RV Thoddoo Maldives - Guest House,Thoddoo,Deluxe Room,
,"1 night, 2 adults
₱ 3,377
Price ₱ 3,377
+₱ 1,270 taxes and charges","Malas Island View
Opens in new window
FulidhooShow on map
8.5
Scored 8.5
Very good
81 reviews
Deluxe Double Room
1 double bed
Breakfast included
Free cancellation
Only 1 room left at this price on our site
1 night, 2 adults
₱ 3,377
Price ₱ 3,377
+₱ 1,270 taxes and charges
See availability","8.5
Scored 8.5
Very good
81 reviews",Malas Island View,Fulidhoo,Deluxe Double Room,2 out of 5
,"1 night, 2 adults
₱ 4,306₱ 4,134
Original price ₱ 4,306. Current price ₱ 4,134.
+₱ 1,479 taxes and charges","Breakfast included
Wish Guesthouse
Opens in new window
HuraaShow on map
9.2
Scored 9.2
Superb
79 reviews
Location 9.3
Double Room
Multiple bed types
Breakfast included
Only 5 rooms left at this price on our site
1 night, 2 adults
₱ 4,306₱ 4,134
Original price ₱ 4,306. Current price ₱ 4,134.
+₱ 1,479 taxes and charges
See availability","9.2
Scored 9.2
Superb
79 reviews",Wish Guesthouse,Huraa,Double Room,3 out of 5
,"1 night, 2 adults
₱ 3,796
Price ₱ 3,796
+₱ 945 taxes and charges","Hotel Flora Inn Male Maldives
Opens in new window
Male CityShow on map
7.8
Scored 7.8
Good
421 reviews
Standard Double Room
1 large double bed
Free cancellation
Only 2 rooms left at this price on our site
1 night, 2 adults
₱ 3,796
Price ₱ 3,796
+₱ 945 taxes and charges
See availability","7.8
Scored 7.8
Good
421 reviews",Hotel Flora Inn Male Maldives,Male City,Standard Double Room,4 out of 5
,"1 night, 2 adults
₱ 141,895
Price ₱ 141,895
+₱ 118,525 taxes and charges","Breakfast included
Dusit Thani Maldives
Opens in new window
Baa AtollShow on map
9.0
Scored 9.0
Superb
114 reviews
2 Bedrooms Beach Pool Villa, 262sqm, Beachfront, Butler Service
Private suite • 2 bathrooms
3 beds (2 singles, 1 extra-large double)
Breakfast included
Only 3 left at this price on our site
1 night, 2 adults
₱ 141,895
Price ₱ 141,895
+₱ 118,525 taxes and charges
See availability","9.0
Scored 9.0
Superb
114 reviews",Dusit Thani Maldives,Baa Atoll,"2 Bedrooms Beach Pool Villa, 262sqm, Beachfront, Butler Service",5 out of 5
,"1 night, 2 adults
₱ 2,280
Price ₱ 2,280
+₱ 967 taxes and charges","ilaa Beach Maldives
Opens in new window
Featured
This property matches your criteria and may be ranked higher in your search results. It will pay us a higher commission if you make a booking.
GulhiShow on map
8.5
Scored 8.5
Very good
377 reviews
Double Room with Garden View
1 large double bed
Breakfast included
Only 2 rooms left at this price on our site
1 night, 2 adults
₱ 2,280
Price ₱ 2,280
+₱ 967 taxes and charges
See availability","8.5
Scored 8.5
Very good
377 reviews",ilaa Beach Maldives,Gulhi,Double Room with Garden View,3 out of 5
,"1 night, 2 adults
₱ 44,465
Price ₱ 44,465
+₱ 12,948 taxes and charges","All-inclusive
VARU by Atmosphere - Premium All Inclusive with Free Transfers
Opens in new window
North Male AtollShow on map
9.4
Scored 9.4
Superb
850 reviews
Location 9.5
Water Villa
1 extra-large double bed
All-inclusive
Only 3 rooms left at this price on our site
1 night, 2 adults
₱ 44,465
Price ₱ 44,465
+₱ 12,948 taxes and charges
See availability","9.4
Scored 9.4
Superb
850 reviews",VARU by Atmosphere - Premium All Inclusive with Free Transfers,North Male Atoll,Water Villa,5 out of 5
,"1 night, 2 adults
₱ 14,634
Price ₱ 14,634
+₱ 4,377 taxes and charges","Breakfast included
Samann Host
Opens in new window
HulhumaleShow on map
8.8
Scored 8.8
Fabulous
427 reviews
Deluxe Double Room (Free Return Airport Transfer)
1 large double bed
Breakfast included
Only 1 room left at this price on our site
1 night, 2 adults
₱ 14,634
Price ₱ 14,634
+₱ 4,377 taxes and charges
See availability","8.8
Scored 8.8
Fabulous
427 reviews",Samann Host,Hulhumale,Deluxe Double Room (Free Return Airport Transfer),4 out of 5
,"1 night, 2 adults
₱ 28,143
Price ₱ 28,143
+₱ 75,985 taxes and charges","Breakfast included
Avani+ Fares Maldives Resort
Opens in new window
Baa AtollShow on map
9.5
Scored 9.5
Exceptional
15 reviews
Location 9.8
Premium Ocean View Room
Multiple bed types
Breakfast included
Free cancellation
1 night, 2 adults
₱ 28,143
Price ₱ 28,143
+₱ 75,985 taxes and charges
See availability","9.5
Scored 9.5
Exceptional
15 reviews",Avani+ Fares Maldives Resort,Baa Atoll,Premium Ocean View Room,5 out of 5
,"1 night, 2 adults
₱ 31,238
Price ₱ 31,238
+₱ 9,297 taxes and charges","All-inclusive
OBLU XPERIENCE Ailafushi - All Inclusive with Free Transfers
Opens in new window
Male CityShow on map
9.0
Scored 9.0
Superb
807 reviews
Location 9.4
Ocean View Room
1 extra-large double bed
All-inclusive
Only 6 rooms left at this price on our site
1 night, 2 adults
₱ 31,238
Price ₱ 31,238
+₱ 9,297 taxes and charges
See availability","9.0
Scored 9.0
Superb
807 reviews",OBLU XPERIENCE Ailafushi - All Inclusive with Free Transfers,Male City,Ocean View Room,4 out of 5
,"1 night, 2 adults
₱ 7,367
Price ₱ 7,367
+₱ 2,033 taxes and charges","Six in One
Opens in new window
Male CityShow on map
7.2
Scored 7.2
Good
484 reviews
Deluxe Double Room with Balcony & Bath Tub
1 double bed
Free cancellation
1 night, 2 adults
₱ 7,367
Price ₱ 7,367
+₱ 2,033 taxes and charges
See availability","7.2
Scored 7.2
Good
484 reviews",Six in One,Male City,Deluxe Double Room with Balcony & Bath Tub,3 out of 5
,"1 night, 2 adults
₱ 4,728₱ 4,350
Original price ₱ 4,728. Current price ₱ 4,350.
+₱ 1,643 taxes and charges","Breakfast included
Millennium Island Residence
Opens in new window
FuvahmulahShow on map
6.8
Scored 6.8
Review score
5 reviews
Standard Double Room
1 extra-large double bed
Breakfast included
Free cancellation
Only 2 rooms left at this price on our site
1 night, 2 adults
₱ 4,728₱ 4,350
Original price ₱ 4,728. Current price ₱ 4,350.
+₱ 1,643 taxes and charges
See availability","6.8
Scored 6.8
Review score
5 reviews",Millennium Island Residence,Fuvahmulah,Standard Double Room,4 out of 5
,"1 night, 2 adults
₱ 2,567
Price ₱ 2,567
+₱ 411 taxes and charges","Reef Guest House
Opens in new window
Male CityShow on map
8.5
Scored 8.5
Very good
1,024 reviews
Double Room
1 double bed
Only 1 room left at this price on our site
1 night, 2 adults
₱ 2,567
Price ₱ 2,567
+₱ 411 taxes and charges
See availability","8.5
Scored 8.5
Very good
1,024 reviews",Reef Guest House,Male City,Double Room,
,"1 night, 2 adults
₱ 8,443₱ 2,617
Original price ₱ 8,443. Current price ₱ 2,617.
+₱ 1,060 taxes and charges","Sands Inn, Mathiveri
Opens in new window
Featured
This property matches your criteria and may be ranked higher in your search results. It will pay us a higher commission if you make a booking.
MathiveriShow on map
8.6
Scored 8.6
Fabulous
54 reviews
Getaway Deal
Deluxe Double Room (Free Picnic Island Trip Per Stay & Snacks Per Stay)
1 large double bed
Free cancellation
Only 1 room left at this price on our site
1 night, 2 adults
₱ 8,443₱ 2,617
Original price ₱ 8,443. Current price ₱ 2,617.
+₱ 1,060 taxes and charges
See availability","8.6
Scored 8.6
Fabulous
54 reviews","Sands Inn, Mathiveri",Mathiveri,Deluxe Double Room (Free Picnic Island Trip Per Stay & Snacks Per Stay),3 out of 5
,"1 night, 2 adults
₱ 87,242₱ 78,518
Original price ₱ 87,242. Current price ₱ 78,518.
+₱ 72,620 taxes and charges","Breakfast included
Intercontinental Maldives Maamunagau Resort with Club benefits - IHG Hotel
Opens in new window
Raa AtollShow on map
9.5
Scored 9.5
Exceptional
79 reviews
One Bedroom Overwater Villa with 50% Off on Seaplane transfers till 30th September 2024 for 2 Adults
1 extra-large double bed
Breakfast & dinner included
Free cancellation
1 night, 2 adults
₱ 87,242₱ 78,518
Original price ₱ 87,242. Current price ₱ 78,518.
+₱ 72,620 taxes and charges
See availability","9.5
Scored 9.5
Exceptional
79 reviews",Intercontinental Maldives Maamunagau Resort with Club benefits - IHG Hotel,Raa Atoll,One Bedroom Overwater Villa with 50% Off on Seaplane transfers till 30th September 2024 for 2 Adults,5 out of 5
,"1 night, 2 adults
₱ 24,088
Price ₱ 24,088
+₱ 57,755 taxes and charges","Coco Palm Dhuni Kolhu
Opens in new window
Featured
This property matches your criteria and may be ranked higher in your search results. It will pay us a higher commission if you make a booking.
ThulhaadhooShow on map
9.2
Scored 9.2
Superb
557 reviews
Location 9.5
Beach Villa
Entire villa • 1 bedroom • 1 bathroom • 87m²
1 extra-large double bed
1 night, 2 adults
₱ 24,088
Price ₱ 24,088
+₱ 57,755 taxes and charges
See availability","9.2
Scored 9.2
Superb
557 reviews",Coco Palm Dhuni Kolhu,Thulhaadhoo,Beach Villa,4 out of 5
,"1 night, 2 adults
₱ 4,401
Price ₱ 4,401
+₱ 650 taxes and charges","Bougainvillea Inn - Maldives
Opens in new window
FulidhooShow on map
8.5
Scored 8.5
Very good
105 reviews
Double or Twin Room with Garden View
2 single beds
Only 1 room left at this price on our site
1 night, 2 adults
₱ 4,401
Price ₱ 4,401
+₱ 650 taxes and charges
See availability","8.5
Scored 8.5
Very good
105 reviews",Bougainvillea Inn - Maldives,Fulidhoo,Double or Twin Room with Garden View,3 out of 5
